position_grid,position_final,dr_position_champ,dr_points,milliseconds,fastestLapTime,ct_points,ct_position,ct_wins,dr_wins,pt_stop,pt_dur_milliseconds,run_win,status
12,12,12,0.0,6128390,1:25.976,46.0,8,0,0,3,20406.0,0,Finished
14,14,14,0.0,6129997,1:25.218,80.0,6,0,0,3,20268.0,0,Finished
1,1,1,25.0,5348530,1:54.293,218.0,2,4,2,1,19668.0,1,Finished
10,2,2,18.0,5362154,1:54.198,272.0,1,3,1,1,20811.0,0,Finished
12,6,6,8.0,5379774,1:53.768,272.0,1,3,2,3,20646.5,0,Finished
3,3,3,15.0,5373864,1:53.640,207.0,3,0,0,3,20336.0,0,Finished
11,4,4,12.0,5376373,1:53.760,59.0,7,0,0,3,21424.0,0,Finished
9,10,10,1.0,5412313,1:54.562,59.0,7,0,0,3,21258.5,0,Finished
14,5,5,10.0,5378375,1:53.464,199.0,4,3,0,3,20677.5,0,Finished
13,7,7,6.0,5401904,1:53.507,112.0,5,1,0,3,21249.5,0,Finished
23,11,11,0.0,5413641,1:53.073,112.0,5,1,1,3,20798.0,0,Finished
15,8,8,4.0,5407395,1:53.995,12.0,9,0,0,3,20868.5,0,Finished
16,9,9,2.0,5411512,1:54.605,12.0,9,0,0,3,20673.5,0,Finished
17,12,12,0.0,5420059,1:52.822,53.0,8,1,0,3,21860.0,0,Finished
2,13,13,0.0,5464649,1:55.598,80.0,6,0,0,6,23674.333333333332,0,Finished
1,1,1,25.0,4781221,1:28.427,243.0,2,5,3,1,20736.0,1,Finished
12,2,2,18.0,4785577,1:27.562,100.0,6,0,0,1,22472.0,0,Finished
8,9,9,2.0,4825119,1:29.032,100.0,6,0,0,1,22874.0,0,Finished
10,3,3,15.0,4801815,1:28.835,226.0,3,3,3,1,21515.0,0,Finished
3,4,4,12.0,4810888,1:28.914,226.0,3,3,0,1,22161.0,0,Finished
7,5,5,10.0,4812102,1:29.109,217.0,4,0,0,1,21730.0,0,Finished
15,13,13,0.0,4857082,1:28.677,217.0,4,0,0,1,21962.0,0,Finished
4,6,6,8.0,4812480,1:27.718,126.0,5,1,0,3,22278.5,0,Finished
6,7,7,6.0,4814771,1:27.239,126.0,5,1,1,3,22100.0,0,Finished
9,8,8,4.0,4822278,1:29.068,63.0,7,0,0,1,22190.0,0,Finished
13,10,10,1.0,4829365,1:28.742,54.0,8,1,0,1,22985.0,0,Finished
22,11,11,0.0,4829903,1:28.053,54.0,8,1,1,3,22392.0,0,Finished
14,12,12,0.0,4831537,1:28.621,12.0,9,0,0,1,21720.0,0,Finished
3,1,1,25.0,7226144,1:52.134,297.0,1,4,2,3,30127.0,1,Finished
7,11,11,0.0,7313319,1:53.726,297.0,1,4,2,6,29328.333333333332,0,Finished
4,2,2,18.0,7235103,1:52.625,261.0,2,5,2,3,29840.5,0,Finished
5,3,3,15.0,7241371,1:52.709,245.0,3,3,3,3,29373.5,0,Finished
13,8,8,4.0,7268973,1:53.997,245.0,3,3,0,6,30272.0,0,Finished
6,4,4,12.0,7245207,1:52.931,75.0,7,0,0,3,30527.5,0,Finished
11,14,14,0.0,7325557,1:51.033,75.0,7,0,0,6,31859.0,0,Finished
10,5,5,10.0,7260928,1:53.897,136.0,5,1,1,3,29616.5,0,Finished
12,6,6,8.0,7261903,1:53.785,231.0,4,0,0,3,29519.5,0,Finished
8,7,7,6.0,7262842,1:54.123,231.0,4,0,0,3,31916.5,0,Finished
15,9,9,2.0,7271964,1:54.267,14.0,9,0,0,3,30390.5,0,Finished
14,10,10,1.0,7276763,1:52.778,101.0,6,0,0,3,30130.0,0,Finished
17,13,13,0.0,7323285,1:51.690,101.0,6,0,0,6,32560.333333333332,0,Finished
20,12,12,0.0,7318062,1:56.057,0.0,10,0,0,3,31496.0,0,Finished
21,16,16,0.0,7359069,1:56.486,0.0,10,0,0,3,30740.5,0,Finished
19,15,15,0.0,7334111,1:55.233,0.0,11,0,0,6,30257.0,0,Finished
1,1,1,25.0,5336242,1:35.774,324.0,1,5,3,3,20427.0,1,Finished
2,9,9,2.0,5390917,1:37.128,324.0,1,5,2,3,26576.5,0,Finished
10,2,2,18.0,5356881,1:36.894,263.0,3,3,0,3,20857.0,0,Finished
3,3,3,15.0,5360780,1:36.679,116.0,6,0,0,3,20772.5,0,Finished
8,4,4,12.0,5361340,1:36.606,283.0,2,5,2,3,20666.0,0,Finished
9,5,5,10.0,5382732,1:37.760,283.0,2,5,3,3,20471.0,0,Finished
7,6,6,8.0,5386666,1:37.886,239.0,4,0,0,3,21061.5,0,Finished
15,7,7,6.0,5387401,1:37.938,81.0,7,0,0,3,21347.5,0,Finished
11,12,12,0.0,5419702,1:37.535,81.0,7,0,0,3,21203.5,0,Finished
12,8,8,4.0,5388606,1:37.771,58.0,8,1,1,3,21239.5,0,Finished
16,14,14,0.0,5424951,1:36.819,58.0,8,1,0,10,21191.0,0,Finished
14,10,10,1.0,5403161,1:37.455,15.0,9,0,0,3,21730.0,0,Finished
19,13,13,0.0,5424887,1:37.533,15.0,9,0,0,3,21979.5,0,Finished
23,11,11,0.0,5404011,1:36.942,136.0,5,1,0,3,20511.0,0,Finished
2,1,1,25.0,5788651,1:42.499,367.0,1,6,4,3,19815.5,1,Finished
1,2,2,18.0,5796882,1:42.037,367.0,1,6,2,3,19713.5,0,Finished
4,3,3,15.0,5802595,1:42.442,290.0,2,3,3,3,20010.0,0,Finished
6,4,4,12.0,5808819,1:42.242,290.0,2,3,0,3,20731.0,0,Finished
5,5,5,10.0,5825390,1:42.822,255.0,4,0,0,3,20611.5,0,Finished
7,7,7,6.0,5843463,1:42.783,255.0,4,0,0,3,21308.0,0,Finished
8,6,6,8.0,5833952,1:42.645,89.0,7,0,0,3,21553.5,0,Finished
14,12,12,0.0,5873099,1:43.517,89.0,7,0,0,3,20511.5,0,Finished
16,8,8,4.0,5858240,1:42.721,21.0,9,0,0,3,21026.5,0,Finished
21,9,9,2.0,5860438,1:43.148,21.0,9,0,0,3,20477.5,0,Finished
3,10,10,1.0,5868343,1:42.721,284.0,3,5,3,6,19954.0,0,Finished
12,11,11,0.0,5868713,1:42.495,116.0,6,0,0,3,22587.5,0,Finished
10,13,13,0.0,5877892,1:43.184,136.0,5,1,0,3,20181.5,0,Finished
15,14,14,0.0,5883575,1:42.679,58.0,8,1,1,1,21137.0,0,Finished
17,15,15,0.0,5885553,1:43.411,58.0,8,1,0,3,22349.5,0,Finished
1,1,1,25.0,5470744,1:28.723,407.0,1,7,5,1,20707.0,1,Finished
2,3,3,15.0,5483961,1:29.029,407.0,1,7,2,1,20808.0,0,Finished
5,2,2,18.0,5480181,1:28.630,316.0,2,3,3,1,20800.0,0,Finished
6,6,6,8.0,5515418,1:29.283,316.0,2,3,0,1,21100.0,0,Finished
3,4,4,12.0,5484653,1:28.944,306.0,3,5,3,1,20852.0,0,Finished
4,5,5,10.0,5497010,1:28.203,306.0,3,5,2,1,21509.0,0,Finished
7,7,7,6.0,5515971,1:29.354,263.0,4,0,0,1,21404.0,0,Finished
11,9,9,2.0,5526847,1:29.522,263.0,4,0,0,1,20976.0,0,Finished
12,8,8,4.0,5525742,1:29.230,93.0,7,0,0,1,21654.0,0,Finished
16,12,12,0.0,5553559,1:29.086,93.0,7,0,0,1,23948.0,0,Finished
13,10,10,1.0,5545719,1:28.431,59.0,8,1,0,1,22047.0,0,Finished
10,11,11,0.0,5552438,1:29.492,136.0,5,1,1,1,21490.0,0,Finished
15,13,13,0.0,5556808,1:29.440,21.0,9,0,0,1,22637.0,0,Finished
17,14,14,0.0,5557239,1:29.204,116.0,6,0,0,1,22726.0,0,Finished
4,1,1,25.0,6358667,1:44.458,288.0,4,1,1,1,20278.0,1,Finished
6,2,2,18.0,6359519,1:44.090,340.0,2,3,3,1,19368.0,0,Finished
8,7,7,6.0,6381563,1:45.700,340.0,2,3,0,1,19585.0,0,Finished
24,3,3,15.0,6362830,1:43.964,422.0,1,7,5,3,22440.0,0,Finished
5,4,4,12.0,6366454,1:44.533,318.0,3,5,2,1,19455.0,0,Finished
3,5,5,10.0,6371674,1:44.833,73.0,8,1,1,1,20723.0,0,Finished
14,8,8,4.0,6382209,1:45.693,73.0,8,1,0,1,22587.0,0,Finished
15,6,6,8.0,6378743,1:45.423,124.0,6,0,0,1,19529.0,0,Finished
11,15,15,0.0,6415435,1:45.410,124.0,6,0,0,6,26591.666666666668,0,Finished
12,9,9,2.0,6382827,1:45.617,95.0,7,0,0,6,22254.666666666668,0,Finished
16,10,10,1.0,6386130,1:45.903,22.0,9,0,0,3,20676.5,0,Finished
17,12,12,0.0,6393573,1:46.113,22.0,9,0,0,3,20102.0,0,Finished
13,11,11,0.0,6386742,1:45.225,136.0,5,1,0,3,20485.5,0,Finished
18,13,13,0.0,6406431,1:47.115,0.0,11,0,0,1,23032.0,0,Finished
20,16,16,0.0,6423262,1:48.308,0.0,11,0,0,1,20769.0,0,Finished
21,14,14,0.0,6415140,1:47.661,0.0,10,0,0,1,19884.0,0,Finished
22,17,17,0.0,6430445,1:48.619,0.0,12,0,0,1,22272.0,0,Finished
2,1,1,25.0,5755269,1:39.709,353.0,3,6,4,1,20814.0,1,Finished
12,5,5,10.0,5811701,1:40.150,353.0,3,6,2,1,21445.0,0,Finished
1,2,2,18.0,5755944,1:39.347,440.0,1,7,5,1,20904.0,0,Finished
7,3,3,15.0,5794498,1:39.672,367.0,2,3,3,1,24439.0,0,Finished
11,4,4,12.0,5801282,1:39.402,367.0,2,3,0,1,21520.0,0,Finished
4,6,6,8.0,5819694,1:39.474,302.0,4,1,1,1,24840.0,0,Finished
8,7,7,6.0,5825582,1:40.625,302.0,4,1,0,1,21190.0,0,Finished
6,8,8,4.0,5829061,1:41.048,99.0,7,0,0,1,22099.0,0,Finished
9,9,9,2.0,5829794,1:40.719,76.0,8,1,1,1,22342.0,0,Finished
10,10,10,1.0,5830402,1:40.745,76.0,8,1,0,1,22143.0,0,Finished
15,11,11,0.0,5839610,1:40.701,124.0,6,0,0,1,22079.0,0,Finished
18,12,12,0.0,5840140,1:40.772,22.0,9,0,0,1,22651.0,0,Finished
17,13,13,0.0,5840779,1:40.428,136.0,5,1,1,1,21346.0,0,Finished
2,1,1,25.0,6322656,1:18.108,378.0,3,7,3,3,21503.0,1,Finished
7,2,2,18.0,6325410,1:18.623,400.0,2,3,3,6,22444.666666666668,0,Finished
5,3,3,15.0,6326271,1:18.879,400.0,2,3,0,6,22234.333333333332,0,Finished
3,4,4,12.0,6327592,1:18.903,460.0,1,7,2,6,21788.333333333332,0,Finished
4,6,6,8.0,6332109,1:19.090,460.0,1,7,5,10,23300.25,0,Finished
6,5,5,10.0,6328364,1:18.210,109.0,7,0,0,6,19241.666666666668,0,Finished
13,7,7,6.0,6334563,1:20.158,142.0,5,1,0,10,23134.0,0,Finished
17,8,8,4.0,6351309,1:18.983,26.0,9,0,0,10,22925.25,0,Finished
14,9,9,2.0,6353906,1:18.973,126.0,6,0,0,6,28114.333333333332,0,Finished
7,1,1,25.0,5403225,1:29.274,26.0,2,1,1,3,22445.0,1,Finished
8,10,10,1.0,5485984,1:30.395,26.0,2,1,0,6,22302.0,0,Finished
5,2,2,18.0,5415676,1:29.560,30.0,1,0,0,6,21700.666666666668,0,Finished
4,4,4,12.0,5436802,1:30.239,30.0,1,0,0,6,21591.333333333332,0,Finished
1,3,3,15.0,5425571,1:30.409,23.0,3,0,0,6,22035.666666666668,0,Finished
2,6,6,8.0,5450025,1:29.732,23.0,3,0,0,6,22490.666666666668,0,Finished
3,5,5,10.0,5448786,1:29.759,10.0,4,0,0,6,21982.666666666668,0,Finished
12,7,7,6.0,5468293,1:30.710,10.0,5,0,0,3,22721.0,0,Finished
9,8,8,4.0,5471674,1:30.894,10.0,5,0,0,3,23030.5,0,Finished
10,9,9,2.0,5484855,1:30.198,2.0,6,0,0,6,22463.666666666668,0,Finished
15,11,11,0.0,5486592,1:29.926,2.0,6,0,0,6,22462.0,0,Finished
13,12,12,0.0,5487082,1:29.498,0.0,7,0,0,6,23640.666666666668,0,Finished
1,1,1,25.0,5936681,1:40.446,66.0,1,1,1,10,21178.25,1,Finished
5,2,2,18.0,5940979,1:40.685,66.0,1,1,0,10,20849.0,0,Finished
4,3,3,15.0,5948862,1:41.001,37.0,4,0,0,10,22304.5,0,Finished
6,4,4,12.0,5949321,1:40.755,37.0,4,0,0,10,21605.75,0,Finished
2,5,5,10.0,5962329,1:39.805,40.0,3,0,0,10,21642.25,0,Finished
11,6,6,8.0,5972245,1:41.226,40.0,2,1,0,6,22100.666666666668,0,Finished
10,7,7,6.0,5985160,1:41.769,40.0,2,1,1,6,23495.0,0,Finished
12,8,8,4.0,5989725,1:40.727,4.0,6,0,0,10,22630.5,0,Finished
9,9,9,2.0,6009038,1:39.199,4.0,7,0,0,10,21295.25,0,Finished
17,10,10,1.0,6023805,1:40.492,1.0,8,0,0,6,30852.0,0,Finished
18,11,11,0.0,6025291,1:41.373,0.0,9,0,0,6,25314.0,0,Finished
3,1,1,25.0,5786945,1:39.506,73.0,2,1,1,6,20417.333333333332,1,Finished
5,6,6,8.0,5827772,1:40.284,73.0,2,1,0,6,20076.333333333332,0,Finished
2,2,2,18.0,5797113,1:39.955,60.0,3,1,1,6,20658.666666666668,0,Finished
6,9,9,2.0,5840368,1:40.563,60.0,3,1,0,6,20159.333333333332,0,Finished
1,3,3,15.0,5799267,1:39.981,52.0,4,0,0,6,20187.666666666668,0,Finished
9,4,4,12.0,5799470,1:36.808,78.0,1,1,1,6,19866.0,0,Finished
8,5,5,10.0,5822230,1:38.058,14.0,5,0,0,3,19880.0,0,Finished
12,11,11,0.0,5850805,1:41.281,14.0,5,0,0,3,20111.0,0,Finished
7,7,7,6.0,5829636,1:40.240,7.0,7,0,0,6,21870.333333333332,0,Finished
15,12,12,0.0,5859549,1:40.138,7.0,7,0,0,6,20642.666666666668,0,Finished
11,8,8,4.0,5838029,1:40.101,14.0,6,0,0,6,20249.666666666668,0,Finished
10,10,10,1.0,5843543,1:40.630,5.0,8,0,0,6,21040.666666666668,0,Finished
16,13,13,0.0,5880806,1:38.200,0.0,9,0,0,6,21773.666666666668,0,Finished
14,14,14,0.0,5882398,1:40.968,0.0,9,0,0,6,21097.666666666668,0,Finished
2,1,1,25.0,5760498,1:36.961,109.0,1,2,2,6,21618.666666666668,1,Finished
7,7,7,6.0,5797742,1:38.557,109.0,1,2,0,6,21350.0,0,Finished
8,2,2,18.0,5769609,1:38.164,93.0,2,1,1,3,22219.0,0,Finished
11,3,3,15.0,5780005,1:37.627,93.0,2,1,0,6,22589.666666666668,0,Finished
5,4,4,12.0,5782225,1:38.336,26.0,5,0,0,3,22242.0,0,Finished
6,13,13,0.0,5837217,1:37.070,26.0,5,0,0,6,23680.0,0,Finished
9,5,5,10.0,5795728,1:38.204,64.0,4,0,0,6,21705.333333333332,0,Finished
1,9,9,2.0,5801624,1:37.588,64.0,4,0,0,10,21504.5,0,Finished
12,6,6,8.0,5796496,1:37.913,23.0,6,0,0,6,21317.0,0,Finished
10,10,10,1.0,5807129,1:37.743,23.0,6,0,0,10,21978.25,0,Finished
3,8,8,4.0,5798072,1:37.204,77.0,3,1,1,10,21700.75,0,Finished
4,15,15,0.0,5846862,1:38.839,77.0,3,1,0,10,23178.25,0,Finished
17,11,11,0.0,5826948,1:38.962,0.0,9,0,0,6,22486.333333333332,0,Finished
15,14,14,0.0,5842009,1:38.192,0.0,9,0,0,6,24991.333333333332,0,Finished
14,12,12,0.0,5833431,1:38.770,5.0,8,0,0,6,22290.0,0,Finished
5,1,1,25.0,5956596,1:26.681,117.0,2,2,2,10,19212.75,1,Finished
9,3,3,15.0,5982645,1:26.394,117.0,2,2,0,10,19297.5,0,Finished
4,2,2,18.0,5965934,1:26.757,111.0,3,1,1,6,19968.333333333332,0,Finished
3,4,4,12.0,5994869,1:27.036,131.0,1,2,2,10,18889.75,0,Finished
7,5,5,10.0,6004559,1:27.017,131.0,1,2,0,10,19230.0,0,Finished
1,6,6,8.0,6024616,1:27.591,72.0,4,0,0,6,19599.333333333332,0,Finished
10,7,7,6.0,6025584,1:26.776,32.0,5,0,0,10,19927.5,0,Finished
14,8,8,4.0,6036102,1:27.957,29.0,6,0,0,6,19098.666666666668,0,Finished
8,9,9,2.0,6038334,1:27.251,29.0,6,0,0,10,19921.75,0,Finished
1,1,1,25.0,8272056,1:18.327,109.0,4,1,1,1,25200.0,1,Finished
2,4,4,12.0,8285950,1:18.133,109.0,4,1,0,1,24801.0,0,Finished
3,2,2,18.0,8275944,1:16.577,164.0,1,2,2,1,24375.0,0,Finished
4,3,3,15.0,8278370,1:18.262,164.0,1,2,0,1,24316.0,0,Finished
8,5,5,10.0,8293533,1:18.292,44.0,5,0,0,1,25274.0,0,Finished
17,9,9,2.0,8299664,1:19.215,44.0,5,0,0,1,25643.0,0,Finished
9,6,6,8.0,8295159,1:18.720,37.0,6,0,0,1,24585.0,0,Finished
6,7,7,6.0,8298790,1:19.340,123.0,2,2,2,1,24489.0,0,Finished
10,8,8,4.0,8299279,1:19.151,12.0,7,0,0,1,24827.0,0,Finished
5,10,10,1.0,8308638,1:17.392,112.0,3,1,1,3,24772.5,0,Finished
11,11,11,0.0,8314628,1:19.853,5.0,8,0,0,1,24974.0,0,Finished
19,13,13,0.0,8315268,1:18.685,5.0,8,0,0,3,25645.0,0,Finished
14,12,12,0.0,8314747,1:20.921,0.0,9,0,0,1,29063.0,0,Finished
22,14,14,0.0,8321941,1:19.016,0.0,10,0,0,6,23696.0,0,Finished
15,15,15,0.0,8334646,1:20.494,0.0,11,0,0,6,28879.333333333332,0,Finished
1,1,1,25.0,5529143,1:16.561,201.0,1,3,3,3,20866.5,1,Finished
5,4,4,12.0,5554874,1:16.182,201.0,1,3,0,3,21712.5,0,Finished
6,2,2,18.0,5543551,1:16.203,145.0,2,2,2,3,20574.0,0,Finished
2,3,3,15.0,5545085,1:16.354,134.0,3,1,0,3,20767.5,0,Finished
4,5,5,10.0,5598868,1:16.534,134.0,3,1,1,6,21138.666666666668,0,Finished
2,1,1,25.0,5579456,1:33.531,171.0,2,2,2,6,25106.333333333332,1,Finished
1,4,4,12.0,5587212,1:34.159,171.0,2,2,0,3,26830.5,0,Finished
4,2,2,18.0,5580221,1:33.401,219.0,1,3,0,6,26900.666666666668,0,Finished
9,3,3,15.0,5586580,1:34.090,168.0,3,2,2,6,24793.0,0,Finished
11,6,6,8.0,5594029,1:35.273,168.0,3,2,0,10,27290.5,0,Finished
8,5,5,10.0,5590713,1:35.384,124.0,4,1,1,3,24710.0,0,Finished
6,7,7,6.0,5595791,1:35.961,59.0,5,0,0,3,24982.5,0,Finished
21,9,9,2.0,5597399,1:35.330,59.0,5,0,0,6,27834.666666666668,0,Finished
5,8,8,4.0,5595999,1:35.927,24.0,7,0,0,3,27837.5,0,Finished
14,10,10,1.0,5599165,1:36.013,6.0,8,0,0,6,26934.333333333332,0,Finished
17,14,14,0.0,5605741,1:36.439,6.0,8,0,0,10,27098.5,0,Finished
15,11,11,0.0,5600591,1:35.907,0.0,9,0,0,3,25259.5,0,Finished
16,12,12,0.0,5604550,1:36.312,0.0,9,0,0,3,31041.0,0,Finished
10,13,13,0.0,5605425,1:36.356,37.0,6,0,0,3,24551.0,0,Finished
18,15,15,0.0,5611069,1:37.091,0.0,11,0,0,3,26281.0,0,Finished
22,18,18,0.0,5647215,1:38.722,0.0,11,0,0,6,26240.0,0,Finished
19,16,16,0.0,5615553,1:37.978,0.0,10,0,0,3,25828.0,0,Finished
20,17,17,0.0,5647116,1:39.156,0.0,10,0,0,3,25866.0,0,Finished
2,1,1,25.0,6074711,1:34.164,250.0,1,4,4,6,19378.666666666668,1,Finished
3,7,7,6.0,6112273,1:34.782,250.0,1,4,0,6,67318.0,0,Finished
4,2,2,18.0,6075719,1:33.767,157.0,4,1,1,6,19765.333333333332,0,Finished
5,3,3,15.0,6080541,1:34.576,157.0,4,1,0,6,19957.0,0,Finished
8,4,4,12.0,6082432,1:33.468,180.0,3,2,2,6,19738.0,0,Finished
1,5,5,10.0,6101638,1:34.156,183.0,2,2,0,6,19374.666666666668,0,Finished
11,9,9,2.0,6121532,1:34.181,183.0,2,2,2,6,20527.0,0,Finished
9,6,6,8.0,6102707,1:34.201,49.0,6,0,0,3,20252.0,0,Finished
13,8,8,4.0,6113017,1:36.134,49.0,6,0,0,3,20432.5,0,Finished
10,10,10,1.0,6124603,1:34.244,7.0,8,0,0,6,20715.666666666668,0,Finished
14,14,14,0.0,6134871,1:35.792,7.0,8,0,0,6,20281.666666666668,0,Finished
12,11,11,0.0,6128482,1:36.566,59.0,5,0,0,3,21015.0,0,Finished
15,13,13,0.0,6132449,1:35.816,59.0,5,0,0,6,20637.666666666668,0,Finished
6,12,12,0.0,6131686,1:35.982,24.0,7,0,0,6,19998.0,0,Finished
18,15,15,0.0,6136640,1:34.293,0.0,9,0,0,3,28263.5,0,Finished
1,1,1,25.0,6149445,1:24.647,208.0,2,3,1,6,21810.0,1,Finished
6,2,2,18.0,6160383,1:25.260,183.0,4,1,1,3,21902.0,0,Finished
3,6,6,8.0,6201740,1:25.328,183.0,4,1,0,10,20806.25,0,Finished
2,3,3,15.0,6161904,1:24.553,277.0,1,4,4,6,21624.0,0,Finished
10,4,4,12.0,6167489,1:24.069,277.0,1,4,0,6,22044.333333333332,0,Finished
5,5,5,10.0,6180856,1:25.394,194.0,3,2,2,6,21867.0,0,Finished
7,8,8,4.0,6205892,1:25.176,194.0,3,2,0,6,22125.666666666668,0,Finished
13,7,7,6.0,6203264,1:26.195,57.0,6,0,0,3,22301.5,0,Finished
2,1,1,25.0,5022196,1:50.756,312.0,1,5,5,3,22784.5,1,Finished
3,5,5,10.0,5056041,1:51.397,312.0,1,5,0,3,23240.5,0,Finished
9,2,2,18.0,5039065,1:51.383,218.0,3,2,2,3,22537.5,0,Finished
10,7,7,6.0,5076118,1:52.182,218.0,3,2,0,3,22753.0,0,Finished
1,3,3,15.0,5049930,1:51.596,235.0,2,3,1,3,23039.5,0,Finished
4,4,4,12.0,5052068,1:51.582,235.0,2,3,2,3,23308.0,0,Finished
6,6,6,8.0,5062990,1:50.823,65.0,5,0,0,3,22891.0,0,Finished
13,11,11,0.0,5104132,1:53.472,65.0,5,0,0,3,19987.5,0,Finished
7,8,8,4.0,5078042,1:52.497,187.0,4,1,0,1,23445.0,0,Finished
12,9,9,2.0,5091743,1:52.226,61.0,6,0,0,3,23491.0,0,Finished
19,10,10,1.0,5095666,1:50.967,25.0,7,0,0,3,23007.5,0,Finished
18,12,12,0.0,5108936,1:53.065,25.0,7,0,0,3,24304.5,0,Finished
11,13,13,0.0,5110454,1:53.110,7.0,8,0,0,3,23776.5,0,Finished
21,14,14,0.0,5122632,1:51.849,7.0,8,0,0,6,20968.666666666668,0,Finished
20,15,15,0.0,5129652,1:52.688,1.0,9,0,0,3,23475.5,0,Finished
1,1,1,25.0,4713352,1:27.190,352.0,1,6,6,1,24305.0,1,Finished
2,3,3,15.0,4719702,1:26.690,352.0,1,6,0,1,24205.0,0,Finished
5,2,2,18.0,4718819,1:26.797,248.0,2,2,2,1,24208.0,0,Finished
4,4,4,12.0,4722713,1:27.095,248.0,2,2,0,1,24692.0,0,Finished
3,5,5,10.0,4723707,1:26.716,17.0,8,0,0,1,25633.0,0,Finished
16,13,13,0.0,4754232,1:27.092,17.0,8,0,0,1,24668.0,0,Finished
6,6,6,8.0,4724351,1:26.500,245.0,3,3,2,1,24079.0,0,Finished
12,9,9,2.0,4746879,1:25.849,245.0,3,3,1,3,24387.5,0,Finished
7,7,7,6.0,4745681,1:27.294,31.0,7,0,0,1,24319.0,0,Finished
13,8,8,4.0,4746482,1:27.043,191.0,4,1,0,1,27040.0,0,Finished
11,11,11,0.0,4752047,1:26.948,191.0,4,1,1,3,27869.5,0,Finished
9,10,10,1.0,4751679,1:27.830,66.0,5,0,0,1,24450.0,0,Finished
8,12,12,0.0,4753117,1:27.607,66.0,5,0,0,1,25933.0,0,Finished
14,14,14,0.0,4762437,1:26.981,1.0,9,0,0,1,25397.0,0,Finished
18,15,15,0.0,4770179,1:27.166,1.0,9,0,0,1,24665.0,0,Finished
1,1,1,25.0,7153132,1:48.574,377.0,1,7,7,3,28860.5,1,Finished
7,2,2,18.0,7185759,1:51.082,274.0,2,2,2,3,29306.0,0,Finished
6,6,6,8.0,7217009,1:50.509,274.0,2,2,0,6,29249.666666666668,0,Finished
13,3,3,15.0,7197052,1:51.140,206.0,4,1,1,3,31241.0,0,Finished
2,4,4,12.0,7204287,1:50.353,267.0,3,3,2,3,29414.0,0,Finished
5,5,5,10.0,7206291,1:49.916,267.0,3,3,1,3,29558.5,0,Finished
8,7,7,6.0,7236486,1:51.740,76.0,5,0,0,3,29684.5,0,Finished
14,8,8,4.0,7236952,1:51.926,76.0,5,0,0,3,29052.5,0,Finished
11,9,9,2.0,7237393,1:52.186,19.0,8,0,0,3,30081.5,0,Finished
10,12,12,0.0,7251026,1:52.007,19.0,8,0,0,3,30535.0,0,Finished
15,10,10,1.0,7237800,1:49.656,62.0,6,0,0,6,30358.0,0,Finished
18,11,11,0.0,7241611,1:50.708,1.0,9,0,0,6,30195.0,0,Finished
16,13,13,0.0,7258293,1:51.706,1.0,9,0,0,6,32139.333333333332,0,Finished
12,14,14,0.0,7266644,1:50.328,31.0,7,0,0,6,30149.666666666668,0,Finished
1,1,1,25.0,6193701,1:41.380,402.0,1,8,8,3,22798.5,1,Finished
9,2,2,18.0,6197925,1:41.975,239.0,4,1,1,3,23080.0,0,Finished
3,3,3,15.0,6198628,1:41.936,239.0,4,1,0,3,22643.0,0,Finished
7,4,4,12.0,6217815,1:42.608,31.0,7,0,0,3,23883.0,0,Finished
8,11,11,0.0,6229691,1:42.744,31.0,7,0,0,3,23252.0,0,Finished
2,5,5,10.0,6218956,1:42.539,283.0,3,3,1,3,22260.5,0,Finished
4,7,7,6.0,6220399,1:42.471,283.0,3,3,2,3,32922.0,0,Finished
5,6,6,8.0,6219890,1:42.709,284.0,2,2,2,3,22507.5,0,Finished
6,9,9,2.0,6228091,1:42.954,284.0,2,2,0,3,22437.5,0,Finished
11,8,8,4.0,6225963,1:43.073,81.0,5,0,0,3,26447.0,0,Finished
10,10,10,1.0,6228856,1:42.973,81.0,5,0,0,3,30897.0,0,Finished
17,12,12,0.0,6240750,1:43.869,1.0,9,0,0,3,24076.0,0,Finished
18,13,13,0.0,6243714,1:44.136,1.0,9,0,0,3,23556.0,0,Finished
19,14,14,0.0,6257279,1:44.477,0.0,11,0,0,3,24343.0,0,Finished
20,15,15,0.0,6258202,1:44.375,0.0,11,0,0,6,22016.0,0,Finished
22,16,16,0.0,6261671,1:44.991,0.0,10,0,0,3,23455.5,0,Finished
21,17,17,0.0,6266599,1:45.408,0.0,10,0,0,3,25030.0,0,Finished
2,1,1,25.0,5209301,1:35.317,445.0,1,9,9,3,22894.5,1,Finished
1,2,2,18.0,5216430,1:34.587,445.0,1,9,0,6,23161.666666666668,0,Finished
4,3,3,15.0,5219211,1:35.991,264.0,4,1,0,3,23184.0,0,Finished
9,5,5,10.0,5256626,1:35.516,264.0,4,1,1,3,23301.5,0,Finished
8,4,4,12.0,5254906,1:35.877,297.0,2,2,2,3,22742.0,0,Finished
5,10,10,1.0,5298564,1:37.001,297.0,2,2,0,6,21213.0,0,Finished
7,6,6,8.0,5260916,1:36.482,45.0,7,0,0,3,23607.0,0,Finished
14,7,7,6.0,5280931,1:36.499,45.0,7,0,0,3,23535.5,0,Finished
6,8,8,4.0,5281324,1:34.650,287.0,3,3,2,10,21485.0,0,Finished
10,9,9,2.0,5290122,1:35.549,83.0,5,0,0,6,24276.666666666668,0,Finished
